age,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42,Farming-fishing,White,Male,0,0,50,United-States,<=50K
35,Exec-managerial,White,Male,0,0,40,United-States,>50K
38,Machine-op-inspct,Black,Male,0,0,40,United-States,<=50K
33,Tech-support,White,Female,0,0,50,Columbia,<=50K
47,Prof-specialty,Black,Male,7688,0,50,United-States,>50K
42,Sales,White,Male,5178,0,50,United-States,>50K
30,Adm-clerical,White,Female,0,0,40,United-States,<=50K
41,Prof-specialty,Black,Male,0,0,40,United-States,<=50K
37,Craft-repair,White,Male,0,0,40,United-States,<=50K
37,Craft-repair,Black,Male,0,0,40,United-States,<=50K
39,Prof-specialty,White,Male,0,0,50,United-States,<=50K
48,Transport-moving,White,Male,0,1672,55,United-States,<=50K
29,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
18,Other-service,White,Male,1055,0,20,United-States,<=50K
65,Prof-specialty,White,Male,5556,0,50,United-States,>50K
37,Prof-specialty,White,Male,0,0,45,United-States,>50K
58,Sales,White,Male,0,0,12,United-States,<=50K
21,Other-service,White,Female,0,0,40,United-States,<=50K
18,Other-service,White,Male,0,0,40,United-States,<=50K
49,Transport-moving,White,Male,0,0,30,Columbia,<=50K
27,Prof-specialty,White,Male,0,0,40,United-States,<=50K
33,Machine-op-inspct,Black,Female,0,0,40,United-States,<=50K
34,Other-service,White,Female,0,0,40,United-States,<=50K
26,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
23,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
38,Craft-repair,White,Male,0,1740,40,United-States,<=50K
44,Farming-fishing,White,Male,0,0,60,United-States,>50K
50,Sales,White,Male,0,0,50,United-States,<=50K
32,Exec-managerial,White,Female,2597,0,40,Japan,<=50K
20,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
23,Handlers-cleaners,Black,Female,0,0,16,United-States,<=50K
22,Adm-clerical,White,Male,0,0,40,United-States,<=50K
48,Prof-specialty,White,Male,0,0,6,United-States,<=50K
33,Exec-managerial,White,Male,5013,0,40,United-States,<=50K
19,Sales,White,Female,0,0,25,United-States,<=50K
44,Tech-support,Black,Male,0,0,40,United-States,<=50K
70,Machine-op-inspct,White,Female,2653,0,40,United-States,<=50K
17,Sales,White,Female,0,0,12,Poland,<=50K
19,Other-service,White,Female,0,0,25,United-States,<=50K
47,Handlers-cleaners,White,Male,0,0,40,United-States,>50K
49,Exec-managerial,White,Male,0,0,45,United-States,>50K
35,Other-service,White,Female,0,0,40,United-States,<=50K
24,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
25,Adm-clerical,White,Female,0,0,40,United-States,<=50K
19,Transport-moving,White,Female,0,0,25,United-States,<=50K
29,Protective-serv,White,Male,7688,0,54,United-States,>50K
51,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
43,Prof-specialty,White,Male,0,1977,40,United-States,>50K
35,Adm-clerical,White,Female,0,0,4,United-States,<=50K
61,Exec-managerial,White,Male,0,0,20,United-States,<=50K
37,Prof-specialty,White,Female,0,0,40,United-States,<=50K
50,Craft-repair,White,Male,0,0,40,United-States,<=50K
54,Sales,White,Female,0,0,37,United-States,<=50K
51,Transport-moving,White,Male,0,0,56,United-States,>50K
21,Handlers-cleaners,White,Female,0,0,35,United-States,<=50K
38,Prof-specialty,Black,Male,0,0,40,United-States,<=50K
33,Prof-specialty,White,Male,0,0,40,United-States,<=50K
46,Adm-clerical,White,Male,0,0,40,United-States,<=50K
58,Adm-clerical,White,Male,0,0,35,United-States,>50K
41,Sales,White,Male,3674,0,45,United-States,<=50K
18,Adm-clerical,White,Female,0,0,16,United-States,<=50K
33,Prof-specialty,Black,Female,0,0,40,Jamaica,<=50K
21,Craft-repair,Black,Male,0,0,32,United-States,<=50K
31,Adm-clerical,White,Male,0,0,38,United-States,<=50K
48,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
25,Sales,White,Male,0,0,30,United-States,<=50K
62,Craft-repair,White,Male,0,0,45,United-States,>50K
23,Machine-op-inspct,Other,Male,0,0,40,Mexico,<=50K
29,Machine-op-inspct,Other,Male,0,0,40,United-States,<=50K
31,Craft-repair,White,Male,8614,0,40,United-States,>50K
33,Craft-repair,White,Male,0,0,35,United-States,<=50K
30,Adm-clerical,White,Female,0,0,37,United-States,<=50K
38,Machine-op-inspct,White,Male,0,0,40,Iran,<=50K
48,Exec-managerial,White,Male,0,0,40,United-States,>50K
54,Adm-clerical,White,Female,0,0,38,Puerto-Rico,<=50K
18,Other-service,White,Male,0,0,15,United-States,<=50K
22,Exec-managerial,White,Male,0,0,40,United-States,<=50K
51,Craft-repair,White,Male,0,0,40,United-States,<=50K
48,Adm-clerical,White,Male,8614,0,60,United-States,>50K
27,Craft-repair,White,Male,0,0,40,United-States,<=50K
45,Exec-managerial,White,Male,0,0,40,England,>50K
45,Craft-repair,White,Male,0,0,48,United-States,<=50K
17,Handlers-cleaners,Black,Female,0,0,15,United-States,<=50K
43,Handlers-cleaners,White,Male,0,0,53,United-States,<=50K
22,Adm-clerical,White,Female,1055,0,30,United-States,<=50K
47,Exec-managerial,White,Male,0,0,40,United-States,>50K
49,Sales,White,Male,0,0,60,United-States,>50K
27,Protective-serv,White,Male,0,0,40,Guatemala,<=50K
21,Tech-support,White,Female,0,0,50,United-States,<=50K
27,Other-service,White,Male,0,0,40,United-States,<=50K
38,Craft-repair,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
37,Other-service,Black,Female,0,0,30,United-States,<=50K
28,Tech-support,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
47,Adm-clerical,Black,Female,0,0,40,United-States,<=50K
36,Prof-specialty,White,Male,0,0,40,United-States,<=50K
27,Exec-managerial,White,Male,0,0,40,United-States,>50K
35,Craft-repair,White,Male,2829,0,45,United-States,<=50K
39,Craft-repair,White,Male,0,0,40,United-States,<=50K
41,Prof-specialty,White,Female,0,0,35,United-States,<=50K
33,Craft-repair,Black,Male,0,0,40,United-States,<=50K
53,Prof-specialty,White,Male,4386,0,40,United-States,>50K
22,Craft-repair,White,Female,0,0,45,United-States,<=50K
62,Sales,White,Female,0,0,15,United-States,<=50K
61,Transport-moving,White,Male,0,0,40,United-States,<=50K
26,Prof-specialty,White,Male,0,0,50,United-States,<=50K
60,Prof-specialty,Asian-Pac-Islander,Male,0,0,38,China,>50K
43,Prof-specialty,White,Male,99999,0,60,United-States,>50K
20,Adm-clerical,White,Male,0,0,14,United-States,<=50K
45,Craft-repair,White,Male,0,0,50,United-States,>50K
35,Adm-clerical,White,Male,0,0,38,United-States,<=50K
24,Farming-fishing,White,Male,0,0,50,United-States,<=50K
42,Handlers-cleaners,White,Male,0,0,38,United-States,<=50K
57,Transport-moving,White,Male,0,0,40,United-States,<=50K
27,Exec-managerial,White,Male,0,1485,60,United-States,>50K
56,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
22,Transport-moving,White,Male,0,0,40,United-States,<=50K
61,Craft-repair,White,Male,0,0,40,Mexico,<=50K
36,Other-service,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
21,Farming-fishing,Black,Male,0,0,10,United-States,<=50K
61,Other-service,Black,Male,0,0,40,United-States,<=50K
49,Craft-repair,White,Male,0,0,40,United-States,>50K
26,Adm-clerical,White,Female,0,0,40,United-States,<=50K
32,Craft-repair,White,Male,0,0,40,United-States,<=50K
41,Sales,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
39,Exec-managerial,White,Male,0,0,65,United-States,<=50K
55,Prof-specialty,White,Female,0,0,45,United-States,<=50K
26,Craft-repair,Black,Male,0,0,40,United-States,<=50K
61,Machine-op-inspct,Black,Female,0,0,40,United-States,<=50K
44,Sales,White,Male,0,2258,60,United-States,<=50K
44,Prof-specialty,White,Male,0,0,3,United-States,<=50K
54,Craft-repair,Asian-Pac-Islander,Male,0,0,40,India,<=50K
21,Sales,White,Male,0,0,43,United-States,<=50K
38,Craft-repair,White,Male,0,0,38,United-States,<=50K
55,Craft-repair,White,Male,0,0,40,United-States,>50K
56,Exec-managerial,White,Female,0,0,40,United-States,<=50K
20,Transport-moving,White,Male,0,0,45,United-States,<=50K
43,Exec-managerial,White,Male,0,0,60,United-States,<=50K
49,Other-service,White,Male,0,0,99,United-States,<=50K
23,Other-service,White,Male,0,0,40,El-Salvador,<=50K
35,Prof-specialty,White,Female,0,0,40,United-States,<=50K
20,Sales,White,Female,0,0,23,United-States,<=50K
48,Sales,White,Male,0,0,40,United-States,<=50K
25,Other-service,White,Male,0,0,40,United-States,<=50K
21,Sales,White,Female,0,0,55,United-States,<=50K
17,Other-service,White,Female,0,0,12,United-States,<=50K
24,Sales,White,Male,0,0,40,United-States,<=50K
47,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K
21,Other-service,White,Female,0,0,30,United-States,<=50K
35,Other-service,White,Male,0,0,37,United-States,<=50K
27,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
51,Farming-fishing,White,Male,0,0,45,United-States,>50K
30,Handlers-cleaners,White,Male,0,0,55,United-States,<=50K
23,Other-service,Black,Male,0,0,25,United-States,<=50K
50,Sales,White,Male,0,0,45,United-States,<=50K
41,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
29,Tech-support,White,Male,0,0,42,United-States,>50K
54,Sales,White,Male,0,0,50,United-States,<=50K
78,Adm-clerical,White,Male,0,0,20,United-States,<=50K
26,Adm-clerical,White,Female,0,0,40,United-States,<=50K
53,Transport-moving,White,Male,0,0,40,United-States,<=50K
49,Exec-managerial,White,Female,0,0,43,United-States,<=50K
27,Sales,White,Male,0,0,50,United-States,<=50K
56,Adm-clerical,White,Male,0,0,40,United-States,>50K
18,Other-service,White,Male,0,0,20,United-States,<=50K
59,Adm-clerical,White,Female,0,0,14,Cuba,>50K
51,Protective-serv,White,Male,0,0,40,United-States,>50K
47,Other-service,White,Male,0,0,47,United-States,>50K
49,Machine-op-inspct,White,Male,4064,0,50,United-States,<=50K
53,Adm-clerical,White,Female,0,0,50,United-States,>50K
52,Exec-managerial,White,Female,0,0,42,United-States,<=50K
49,Prof-specialty,White,Male,99999,0,35,United-States,>50K
45,Prof-specialty,White,Female,0,0,35,United-States,<=50K
29,Adm-clerical,White,Female,0,0,38,United-States,<=50K
45,Exec-managerial,White,Male,0,0,50,United-States,<=50K
38,Prof-specialty,White,Male,0,0,40,United-States,<=50K
22,Craft-repair,White,Male,0,0,20,United-States,<=50K
38,Craft-repair,White,Male,0,0,40,United-States,<=50K
59,Protective-serv,White,Male,0,0,24,United-States,>50K
23,Other-service,White,Male,0,0,25,United-States,<=50K
50,Other-service,White,Male,0,0,45,United-States,<=50K
19,Adm-clerical,White,Female,0,0,35,United-States,<=50K
23,Prof-specialty,White,Female,0,0,40,United-States,<=50K
79,Farming-fishing,White,Male,0,0,40,United-States,<=50K
30,Prof-specialty,White,Male,0,0,40,United-States,<=50K
27,Exec-managerial,White,Female,0,0,40,United-States,<=50K
31,Prof-specialty,White,Male,0,0,50,United-States,<=50K
47,Adm-clerical,White,Female,0,0,48,United-States,<=50K
35,Farming-fishing,White,Male,0,0,60,United-States,<=50K
67,Prof-specialty,White,Male,0,0,2,United-States,<=50K
42,Adm-clerical,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
17,Handlers-cleaners,White,Male,0,0,15,United-States,<=50K
39,Exec-managerial,Asian-Pac-Islander,Male,0,0,99,Japan,>50K
36,Farming-fishing,White,Male,0,0,60,United-States,<=50K
37,Prof-specialty,White,Male,0,0,45,United-States,>50K
18,Other-service,White,Male,0,0,15,Peru,<=50K
25,Tech-support,White,Male,0,0,45,United-States,<=50K
30,Exec-managerial,White,Male,0,0,40,United-States,>50K
24,Exec-managerial,White,Female,0,0,40,United-States,<=50K
59,Craft-repair,White,Male,0,0,20,United-States,<=50K
70,Sales,White,Male,0,0,40,United-States,<=50K
39,Sales,White,Male,3103,0,44,United-States,>50K
44,Protective-serv,White,Male,0,0,38,United-States,<=50K
46,Machine-op-inspct,White,Male,0,0,40,Mexico,<=50K
31,Exec-managerial,White,Female,0,0,50,United-States,>50K
30,Sales,White,Male,0,0,45,United-States,<=50K
68,Sales,White,Male,0,0,35,United-States,>50K
44,Transport-moving,Black,Male,0,0,40,United-States,<=50K
45,Prof-specialty,Black,Male,25236,0,36,United-States,>50K
32,Machine-op-inspct,Black,Male,0,0,46,United-States,<=50K
32,Sales,White,Female,0,0,45,United-States,<=50K
33,Handlers-cleaners,Black,Male,0,0,40,Jamaica,<=50K
26,Adm-clerical,White,Female,0,0,40,United-States,<=50K
41,Sales,Black,Female,0,0,40,United-States,<=50K
44,Other-service,Black,Male,0,0,55,United-States,<=50K
34,Prof-specialty,White,Female,0,0,40,Germany,<=50K
51,Exec-managerial,Asian-Pac-Islander,Female,0,0,35,Taiwan,<=50K
42,Craft-repair,White,Male,0,0,40,United-States,<=50K
71,Craft-repair,White,Male,0,0,15,United-States,<=50K
33,Other-service,White,Female,0,0,99,United-States,<=50K
37,Craft-repair,White,Male,0,0,50,United-States,>50K
32,Exec-managerial,White,Male,0,0,40,United-States,>50K
47,Craft-repair,White,Female,0,0,45,United-States,<=50K
34,Exec-managerial,White,Male,0,0,40,United-States,>50K
28,Protective-serv,Asian-Pac-Islander,Male,0,0,40,Hong,>50K
22,Prof-specialty,White,Male,0,0,50,United-States,<=50K
44,Prof-specialty,White,Male,14084,0,40,United-States,>50K
31,Sales,Black,Male,0,0,90,United-States,>50K
38,Exec-managerial,White,Male,0,0,55,United-States,>50K
19,Other-service,White,Female,34095,0,20,United-States,<=50K
51,Exec-managerial,White,Male,0,0,50,France,>50K
52,Exec-managerial,White,Male,0,0,38,United-States,<=50K
49,Sales,White,Male,0,1672,44,United-States,<=50K
29,Prof-specialty,White,Male,0,0,40,United-States,>50K
71,Other-service,White,Female,2964,0,60,United-States,<=50K
24,Craft-repair,White,Male,0,0,44,United-States,<=50K
19,Other-service,White,Female,0,0,40,United-States,<=50K
23,Other-service,White,Female,0,0,40,Dominican-Republic,<=50K
62,Transport-moving,White,Male,0,0,40,United-States,<=50K
41,Sales,White,Male,0,0,40,United-States,>50K
40,Prof-specialty,White,Male,0,0,40,United-States,<=50K
46,Transport-moving,White,Male,0,0,40,United-States,>50K
48,Machine-op-inspct,White,Female,0,0,50,United-States,<=50K
17,Handlers-cleaners,White,Male,0,0,26,United-States,<=50K
45,Craft-repair,White,Male,0,0,66,Yugoslavia,<=50K
49,Craft-repair,Asian-Pac-Islander,Female,0,0,40,South,<=50K
36,Transport-moving,Black,Male,0,0,45,United-States,<=50K
90,Other-service,White,Male,6767,0,40,United-States,<=50K
40,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
30,Sales,White,Male,2407,0,40,United-States,<=50K
64,Adm-clerical,White,Female,0,0,30,United-States,<=50K
38,Machine-op-inspct,White,Male,0,0,40,Mexico,<=50K
43,Machine-op-inspct,White,Female,0,0,40,Greece,<=50K
49,Machine-op-inspct,Black,Female,0,0,40,United-States,<=50K
19,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
33,Prof-specialty,White,Male,0,0,33,United-States,>50K
44,Adm-clerical,White,Female,0,0,38,United-States,<=50K
61,Craft-repair,White,Male,0,0,48,United-States,<=50K
33,Prof-specialty,Black,Male,0,0,50,United-States,<=50K
49,Other-service,Asian-Pac-Islander,Male,0,0,40,China,<=50K
47,Handlers-cleaners,Black,Female,0,0,40,United-States,<=50K
34,Machine-op-inspct,Black,Male,0,2001,40,United-States,<=50K
36,Exec-managerial,White,Female,0,0,40,United-States,<=50K
21,Other-service,Black,Male,0,1719,25,United-States,<=50K
26,Adm-clerical,White,Female,0,0,35,United-States,<=50K
60,Craft-repair,White,Male,0,0,40,United-States,<=50K
21,Sales,White,Female,0,0,20,United-States,<=50K
20,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
37,Prof-specialty,White,Male,0,0,45,United-States,<=50K
22,Other-service,White,Female,0,0,40,Mexico,<=50K
34,Sales,Black,Male,0,0,30,United-States,<=50K
19,Adm-clerical,White,Female,0,0,30,United-States,<=50K
43,Other-service,White,Female,0,0,20,England,>50K
47,Adm-clerical,White,Female,0,0,40,United-States,<=50K
47,Adm-clerical,White,Male,0,0,40,United-States,<=50K
34,Adm-clerical,White,Female,0,0,35,United-States,<=50K
49,Craft-repair,White,Male,0,0,40,United-States,<=50K
35,Prof-specialty,White,Male,0,0,45,United-States,>50K
62,Sales,White,Male,0,0,16,United-States,<=50K
29,Machine-op-inspct,White,Male,0,1887,30,United-States,>50K
31,Prof-specialty,White,Female,0,0,40,United-States,<=50K
23,Handlers-cleaners,White,Female,0,0,40,United-States,<=50K
47,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
29,Tech-support,White,Female,0,1590,64,United-States,<=50K
38,Adm-clerical,White,Female,0,0,40,United-States,<=50K
24,Adm-clerical,White,Male,0,0,40,United-States,<=50K
38,Adm-clerical,White,Male,0,0,45,United-States,>50K
40,Transport-moving,White,Male,0,0,40,United-States,<=50K
23,Craft-repair,White,Male,0,0,40,United-States,<=50K
17,Sales,White,Male,0,0,5,United-States,<=50K
66,Adm-clerical,White,Female,0,0,13,United-States,<=50K
22,Farming-fishing,White,Male,0,0,40,United-States,<=50K
60,Adm-clerical,White,Male,0,0,40,United-States,<=50K
39,Adm-clerical,White,Male,0,0,40,United-States,<=50K
21,Sales,White,Male,0,0,30,United-States,<=50K
47,Exec-managerial,White,Male,0,0,40,United-States,>50K
37,Exec-managerial,White,Male,0,0,60,United-States,>50K
40,Other-service,White,Female,0,0,47,United-States,<=50K
38,Protective-serv,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
34,Adm-clerical,White,Female,0,0,40,United-States,<=50K
36,Sales,White,Male,0,1977,50,United-States,>50K
55,Machine-op-inspct,White,Male,0,0,45,United-States,<=50K
58,Exec-managerial,Black,Male,0,0,15,United-States,<=50K
51,Adm-clerical,White,Female,0,0,40,United-States,<=50K
35,Protective-serv,White,Male,0,0,55,United-States,<=50K
32,Sales,White,Female,0,0,40,United-States,<=50K
47,Exec-managerial,White,Male,15024,0,50,United-States,>50K
18,Prof-specialty,Asian-Pac-Islander,Female,0,0,24,Germany,<=50K
31,Adm-clerical,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
27,Exec-managerial,White,Female,0,0,25,United-States,<=50K
37,Prof-specialty,White,Male,0,0,99,United-States,>50K
62,Prof-specialty,White,Male,0,0,50,United-States,>50K
41,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,Japan,>50K
59,Transport-moving,White,Male,0,0,45,United-States,>50K
64,Handlers-cleaners,White,Male,0,0,24,United-States,<=50K
27,Tech-support,White,Female,0,0,15,United-States,<=50K
47,Adm-clerical,White,Female,0,0,40,United-States,<=50K
27,Adm-clerical,White,Male,2580,0,45,United-States,<=50K
36,Transport-moving,White,Male,0,0,40,United-States,<=50K
39,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K
47,Exec-managerial,White,Male,0,0,70,United-States,>50K
23,Adm-clerical,White,Female,0,0,5,United-States,<=50K
46,Protective-serv,White,Male,0,0,40,United-States,<=50K
21,Adm-clerical,White,Male,0,0,40,United-States,<=50K
