age,occupation,education,education-num,marital-status,race,sex
56,Craft-repair,10th,6,Divorced,White,Male
19,Sales,Some-college,10,Never-married,White,Female
53,Other-service,HS-grad,9,Divorced,White,Female
29,Machine-op-inspct,HS-grad,9,Married-civ-spouse,White,Male
21,Adm-clerical,Assoc-voc,11,Never-married,White,Female
18,Other-service,11th,7,Never-married,White,Male
46,Prof-specialty,Masters,14,Married-civ-spouse,White,Male
21,Adm-clerical,HS-grad,9,Never-married,White,Female
51,Adm-clerical,Some-college,10,Divorced,White,Female
25,Adm-clerical,HS-grad,9,Never-married,Black,Female
45,Craft-repair,7th-8th,4,Married-civ-spouse,White,Male
23,Sales,Bachelors,13,Never-married,White,Male
46,Sales,Some-college,10,Married-civ-spouse,White,Male
47,Transport-moving,Some-college,10,Married-civ-spouse,White,Male
60,Craft-repair,Some-college,10,Divorced,White,Male
53,Prof-specialty,Doctorate,16,Married-civ-spouse,White,Male
32,Machine-op-inspct,HS-grad,9,Married-civ-spouse,Black,Male
55,Adm-clerical,11th,7,Widowed,White,Female
35,Exec-managerial,HS-grad,9,Married-civ-spouse,White,Female
36,Transport-moving,Some-college,10,Married-civ-spouse,White,Male
49,Prof-specialty,Some-college,10,Divorced,White,Male
47,Sales,Masters,14,Divorced,White,Female
24,Prof-specialty,Bachelors,13,Never-married,White,Female
35,Sales,Some-college,10,Married-civ-spouse,White,Male
59,Craft-repair,11th,7,Married-civ-spouse,White,Male
17,Other-service,9th,5,Never-married,White,Male
26,Exec-managerial,Masters,14,Never-married,White,Female
65,Craft-repair,Bachelors,13,Married-civ-spouse,White,Male
61,Prof-specialty,HS-grad,9,Widowed,White,Female
29,Exec-managerial,Some-college,10,Married-civ-spouse,White,Male
21,Machine-op-inspct,Some-college,10,Never-married,White,Female
24,Handlers-cleaners,Some-college,10,Never-married,White,Male
51,Prof-specialty,Masters,14,Married-civ-spouse,White,Female
32,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
54,Farming-fishing,HS-grad,9,Married-civ-spouse,White,Male
34,Handlers-cleaners,Assoc-voc,11,Never-married,Black,Male
19,Craft-repair,HS-grad,9,Never-married,White,Male
47,Prof-specialty,Masters,14,Divorced,White,Female
35,Transport-moving,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male
18,Other-service,11th,7,Never-married,White,Female
43,Transport-moving,HS-grad,9,Divorced,White,Male
43,Handlers-cleaners,9th,5,Separated,Black,Female
34,Exec-managerial,Some-college,10,Married-civ-spouse,White,Male
19,Adm-clerical,Some-college,10,Never-married,White,Female
21,Farming-fishing,HS-grad,9,Never-married,White,Male
39,Exec-managerial,HS-grad,9,Married-civ-spouse,White,Male
32,Other-service,HS-grad,9,Married-civ-spouse,Other,Female
43,Craft-repair,Assoc-voc,11,Married-civ-spouse,White,Male
50,Handlers-cleaners,Some-college,10,Never-married,White,Male
25,Adm-clerical,HS-grad,9,Divorced,White,Male
37,Craft-repair,Some-college,10,Married-civ-spouse,White,Male
59,Craft-repair,11th,7,Married-civ-spouse,White,Male
39,Prof-specialty,Masters,14,Married-civ-spouse,White,Male
32,Exec-managerial,Some-college,10,Divorced,White,Female
65,Sales,10th,6,Widowed,White,Female
35,Transport-moving,HS-grad,9,Divorced,White,Male
54,Exec-managerial,HS-grad,9,Divorced,White,Female
26,Tech-support,Assoc-acdm,12,Never-married,White,Male
44,Adm-clerical,Some-college,10,Married-civ-spouse,White,Female
22,Sales,Some-college,10,Never-married,White,Male
39,Farming-fishing,Bachelors,13,Married-civ-spouse,White,Female
22,Sales,Some-college,10,Never-married,Black,Male
27,Handlers-cleaners,HS-grad,9,Separated,White,Male
39,Other-service,10th,6,Never-married,White,Female
42,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
50,Craft-repair,Some-college,10,Married-civ-spouse,White,Male
66,Adm-clerical,HS-grad,9,Widowed,White,Female
34,Sales,HS-grad,9,Married-civ-spouse,White,Male
24,Sales,HS-grad,9,Never-married,White,Female
25,Adm-clerical,HS-grad,9,Never-married,White,Female
42,Prof-specialty,Assoc-voc,11,Divorced,White,Female
64,Other-service,5th-6th,3,Separated,White,Female
49,Transport-moving,7th-8th,4,Married-civ-spouse,White,Male
18,Other-service,11th,7,Never-married,White,Male
20,Machine-op-inspct,Some-college,10,Never-married,White,Female
39,Transport-moving,Bachelors,13,Married-civ-spouse,White,Male
50,Craft-repair,HS-grad,9,Divorced,White,Male
26,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
30,Craft-repair,HS-grad,9,Never-married,White,Male
50,Sales,Masters,14,Married-civ-spouse,White,Male
33,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
25,Sales,Some-college,10,Married-civ-spouse,White,Male
52,Exec-managerial,7th-8th,4,Married-civ-spouse,White,Male
48,Exec-managerial,Masters,14,Married-civ-spouse,White,Male
31,Handlers-cleaners,11th,7,Divorced,Black,Male
51,Prof-specialty,Bachelors,13,Married-civ-spouse,Amer-Indian-Eskimo,Male
43,Exec-managerial,HS-grad,9,Divorced,White,Female
27,Prof-specialty,Some-college,10,Never-married,White,Male
27,Protective-serv,HS-grad,9,Never-married,Black,Male
62,Prof-specialty,Masters,14,Separated,White,Female
33,Craft-repair,HS-grad,9,Divorced,White,Male
29,Tech-support,HS-grad,9,Never-married,Black,Male
20,Handlers-cleaners,Some-college,10,Never-married,White,Male
56,Machine-op-inspct,7th-8th,4,Married-civ-spouse,White,Female
40,Adm-clerical,Bachelors,13,Divorced,White,Female
37,Machine-op-inspct,HS-grad,9,Divorced,White,Male
69,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
45,Exec-managerial,Bachelors,13,Divorced,White,Male
42,Sales,Bachelors,13,Married-civ-spouse,White,Male
48,Other-service,Assoc-voc,11,Married-civ-spouse,White,Female
47,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
43,Sales,Some-college,10,Married-civ-spouse,White,Male
53,Adm-clerical,Some-college,10,Divorced,White,Female
24,Adm-clerical,Masters,14,Never-married,Black,Female
18,Prof-specialty,HS-grad,9,Never-married,White,Male
49,Exec-managerial,Some-college,10,Married-civ-spouse,White,Male
35,Other-service,HS-grad,9,Married-civ-spouse,White,Male
50,Prof-specialty,Masters,14,Married-civ-spouse,White,Male
36,Exec-managerial,Assoc-voc,11,Married-civ-spouse,White,Male
67,Sales,HS-grad,9,Married-civ-spouse,Black,Male
35,Handlers-cleaners,HS-grad,9,Married-civ-spouse,White,Female
31,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
26,Priv-house-serv,12th,8,Married-civ-spouse,Other,Female
27,Prof-specialty,Bachelors,13,Never-married,White,Male
28,Adm-clerical,HS-grad,9,Never-married,White,Female
58,Other-service,9th,5,Divorced,White,Female
35,Craft-repair,7th-8th,4,Married-civ-spouse,White,Male
57,Other-service,HS-grad,9,Widowed,White,Female
26,Priv-house-serv,11th,7,Never-married,White,Female
20,Other-service,Some-college,10,Never-married,White,Male
23,Adm-clerical,Some-college,10,Never-married,White,Female
43,Other-service,Some-college,10,Never-married,White,Male
23,Adm-clerical,Bachelors,13,Never-married,White,Male
53,Adm-clerical,12th,8,Married-civ-spouse,White,Female
38,Other-service,HS-grad,9,Married-civ-spouse,White,Male
47,Other-service,9th,5,Divorced,White,Female
45,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Female
48,Adm-clerical,Bachelors,13,Divorced,White,Male
43,Prof-specialty,Prof-school,15,Married-civ-spouse,Black,Male
36,Craft-repair,Some-college,10,Married-civ-spouse,White,Male
24,Machine-op-inspct,Bachelors,13,Never-married,White,Male
50,Prof-specialty,Bachelors,13,Divorced,White,Male
29,Farming-fishing,Assoc-voc,11,Married-civ-spouse,White,Male
24,Adm-clerical,Assoc-voc,11,Married-civ-spouse,Black,Female
41,Farming-fishing,5th-6th,3,Married-civ-spouse,White,Male
28,Adm-clerical,HS-grad,9,Never-married,Black,Male
33,Other-service,Some-college,10,Never-married,Black,Male
20,Machine-op-inspct,HS-grad,9,Never-married,White,Male
31,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
57,Sales,Some-college,10,Married-civ-spouse,White,Male
34,Other-service,Bachelors,13,Never-married,White,Male
32,Protective-serv,HS-grad,9,Married-civ-spouse,White,Male
30,Other-service,HS-grad,9,Never-married,White,Female
66,Exec-managerial,Prof-school,15,Married-civ-spouse,Black,Male
28,Prof-specialty,Assoc-voc,11,Never-married,White,Female
34,Prof-specialty,HS-grad,9,Married-civ-spouse,White,Male
62,Adm-clerical,Masters,14,Married-civ-spouse,White,Male
26,Craft-repair,HS-grad,9,Never-married,Black,Male
35,Machine-op-inspct,Some-college,10,Married-civ-spouse,White,Male
28,Prof-specialty,HS-grad,9,Never-married,White,Female
40,Prof-specialty,Prof-school,15,Married-civ-spouse,White,Female
34,Prof-specialty,Prof-school,15,Separated,White,Male
20,Sales,HS-grad,9,Never-married,Asian-Pac-Islander,Female
63,Farming-fishing,10th,6,Widowed,White,Female
24,Machine-op-inspct,HS-grad,9,Never-married,White,Female
45,Craft-repair,HS-grad,9,Married-spouse-absent,Asian-Pac-Islander,Male
42,Prof-specialty,Masters,14,Never-married,White,Male
39,Other-service,Some-college,10,Divorced,White,Male
33,Handlers-cleaners,Bachelors,13,Never-married,White,Male
19,Adm-clerical,Some-college,10,Never-married,White,Female
22,Adm-clerical,Some-college,10,Never-married,White,Female
40,Other-service,HS-grad,9,Never-married,White,Female
28,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
40,Machine-op-inspct,HS-grad,9,Married-civ-spouse,White,Male
30,Adm-clerical,HS-grad,9,Separated,White,Female
32,Craft-repair,10th,6,Divorced,White,Male
50,Exec-managerial,Bachelors,13,Divorced,White,Male
22,Sales,HS-grad,9,Never-married,White,Female
56,Craft-repair,1st-4th,2,Married-civ-spouse,White,Male
30,Prof-specialty,Assoc-voc,11,Never-married,Black,Male
25,Adm-clerical,Bachelors,13,Never-married,White,Female
47,Other-service,Bachelors,13,Divorced,White,Female
22,Adm-clerical,Some-college,10,Married-spouse-absent,Asian-Pac-Islander,Female
36,Prof-specialty,Masters,14,Married-civ-spouse,White,Male
42,Prof-specialty,Doctorate,16,Never-married,White,Female
45,Transport-moving,Some-college,10,Married-civ-spouse,White,Male
43,Prof-specialty,Some-college,10,Married-civ-spouse,White,Male
38,Adm-clerical,HS-grad,9,Married-civ-spouse,White,Female
34,Other-service,HS-grad,9,Never-married,White,Female
27,Tech-support,Some-college,10,Married-civ-spouse,White,Male
43,Exec-managerial,HS-grad,9,Married-civ-spouse,White,Female
31,Adm-clerical,HS-grad,9,Never-married,White,Female
39,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
22,Transport-moving,Some-college,10,Never-married,White,Male
35,Tech-support,Some-college,10,Never-married,White,Female
18,Other-service,11th,7,Never-married,Black,Female
47,Exec-managerial,Masters,14,Married-civ-spouse,Asian-Pac-Islander,Male
34,Other-service,10th,6,Separated,White,Female
33,Craft-repair,Bachelors,13,Married-civ-spouse,White,Male
43,Prof-specialty,Doctorate,16,Married-civ-spouse,White,Female
59,Prof-specialty,HS-grad,9,Married-civ-spouse,Black,Female
36,Transport-moving,HS-grad,9,Never-married,White,Male
35,Tech-support,Bachelors,13,Divorced,White,Male
30,Craft-repair,9th,5,Married-civ-spouse,White,Male
44,Tech-support,Some-college,10,Married-civ-spouse,White,Male
37,Exec-managerial,HS-grad,9,Married-civ-spouse,White,Male
52,Prof-specialty,Assoc-voc,11,Divorced,White,Female
23,Exec-managerial,Bachelors,13,Never-married,White,Female
22,Adm-clerical,Some-college,10,Married-civ-spouse,Amer-Indian-Eskimo,Female
36,Other-service,1st-4th,2,Never-married,Other,Female
50,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
23,Tech-support,Bachelors,13,Never-married,White,Male
43,Adm-clerical,Some-college,10,Married-civ-spouse,White,Male
20,Handlers-cleaners,HS-grad,9,Never-married,White,Male
46,Sales,HS-grad,9,Divorced,White,Female
46,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
24,Machine-op-inspct,HS-grad,9,Never-married,White,Male
48,Sales,Some-college,10,Married-civ-spouse,Black,Male
28,Other-service,HS-grad,9,Married-spouse-absent,Asian-Pac-Islander,Female
51,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
62,Farming-fishing,12th,8,Married-civ-spouse,White,Male
18,Prof-specialty,12th,8,Never-married,Asian-Pac-Islander,Female
18,Other-service,10th,6,Never-married,White,Male
32,Exec-managerial,Some-college,10,Never-married,White,Male
19,Sales,Some-college,10,Never-married,White,Female
44,Exec-managerial,Bachelors,13,Married-civ-spouse,Black,Male
51,Prof-specialty,Masters,14,Married-civ-spouse,White,Male
18,Other-service,HS-grad,9,Never-married,White,Female
40,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
43,Adm-clerical,HS-grad,9,Married-civ-spouse,White,Female
19,Prof-specialty,Some-college,10,Never-married,White,Male
49,Prof-specialty,Bachelors,13,Divorced,White,Female
35,Machine-op-inspct,HS-grad,9,Never-married,White,Male
41,Craft-repair,HS-grad,9,Married-spouse-absent,White,Female
24,Transport-moving,7th-8th,4,Married-civ-spouse,White,Male
35,Sales,Bachelors,13,Married-civ-spouse,White,Male
19,Sales,Some-college,10,Never-married,White,Female
53,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
53,Craft-repair,9th,5,Married-civ-spouse,White,Male
48,Prof-specialty,HS-grad,9,Married-civ-spouse,White,Male
52,Adm-clerical,Some-college,10,Divorced,White,Male
58,Farming-fishing,9th,5,Married-civ-spouse,White,Male
63,Transport-moving,9th,5,Married-civ-spouse,White,Male
20,Other-service,Some-college,10,Never-married,White,Female
19,Sales,HS-grad,9,Never-married,White,Male
36,Protective-serv,Assoc-voc,11,Married-spouse-absent,White,Female
20,Craft-repair,HS-grad,9,Never-married,White,Male
22,Handlers-cleaners,Some-college,10,Never-married,White,Female
32,Other-service,9th,5,Separated,White,Female
42,Farming-fishing,Bachelors,13,Married-civ-spouse,White,Male
62,Other-service,HS-grad,9,Widowed,White,Female
31,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
40,Adm-clerical,Assoc-voc,11,Never-married,White,Female
51,Machine-op-inspct,HS-grad,9,Married-civ-spouse,White,Male
36,Machine-op-inspct,HS-grad,9,Married-civ-spouse,White,Male
55,Transport-moving,10th,6,Married-civ-spouse,White,Male
23,Tech-support,Some-college,10,Never-married,White,Female
26,Transport-moving,HS-grad,9,Married-civ-spouse,White,Male
55,Sales,Bachelors,13,Married-civ-spouse,White,Male
27,Adm-clerical,Some-college,10,Married-civ-spouse,White,Male
42,Exec-managerial,HS-grad,9,Married-civ-spouse,White,Male
37,Exec-managerial,Some-college,10,Married-civ-spouse,White,Female
28,Prof-specialty,Prof-school,15,Divorced,White,Male
38,Adm-clerical,HS-grad,9,Divorced,White,Female
33,Prof-specialty,Some-college,10,Never-married,White,Male
35,Prof-specialty,Prof-school,15,Married-civ-spouse,White,Male
53,Machine-op-inspct,HS-grad,9,Married-civ-spouse,White,Male
22,Craft-repair,12th,8,Never-married,Black,Male
61,Prof-specialty,Prof-school,15,Married-civ-spouse,White,Male
60,Sales,10th,6,Divorced,Amer-Indian-Eskimo,Female
25,Handlers-cleaners,7th-8th,4,Never-married,White,Male
61,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
31,Transport-moving,HS-grad,9,Married-civ-spouse,White,Male
21,Handlers-cleaners,9th,5,Married-spouse-absent,White,Male
32,Craft-repair,HS-grad,9,Divorced,White,Male
32,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
41,Adm-clerical,Some-college,10,Widowed,Black,Female
49,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
35,Tech-support,7th-8th,4,Divorced,White,Female
22,Other-service,Some-college,10,Never-married,Black,Male
29,Other-service,Bachelors,13,Married-civ-spouse,White,Male
50,Prof-specialty,Masters,14,Never-married,White,Male
35,Prof-specialty,HS-grad,9,Separated,Black,Female
57,Sales,HS-grad,9,Divorced,Asian-Pac-Islander,Male
37,Other-service,HS-grad,9,Never-married,Black,Male
25,Machine-op-inspct,10th,6,Never-married,White,Female
56,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
41,Craft-repair,HS-grad,9,Divorced,White,Male
26,Other-service,11th,7,Never-married,White,Male
39,Craft-repair,Assoc-voc,11,Married-civ-spouse,White,Male
50,Tech-support,Assoc-acdm,12,Married-civ-spouse,Black,Male
45,Craft-repair,Some-college,10,Married-civ-spouse,White,Male
25,Tech-support,HS-grad,9,Never-married,White,Male
32,Adm-clerical,HS-grad,9,Married-civ-spouse,White,Male
34,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
38,Sales,Bachelors,13,Never-married,White,Female
25,Adm-clerical,HS-grad,9,Never-married,White,Male
29,Machine-op-inspct,HS-grad,9,Married-spouse-absent,White,Female
63,Other-service,9th,5,Separated,Black,Male
25,Craft-repair,Bachelors,13,Married-civ-spouse,White,Male
22,Adm-clerical,Assoc-voc,11,Never-married,White,Female
21,Machine-op-inspct,HS-grad,9,Never-married,White,Male
38,Craft-repair,Assoc-voc,11,Married-civ-spouse,White,Male
38,Exec-managerial,Bachelors,13,Never-married,White,Female
29,Prof-specialty,Bachelors,13,Married-civ-spouse,White,Male
39,Exec-managerial,Bachelors,13,Never-married,White,Female
20,Sales,11th,7,Married-civ-spouse,White,Female
29,Sales,HS-grad,9,Separated,White,Female
28,Sales,HS-grad,9,Married-civ-spouse,White,Male
32,Exec-managerial,Bachelors,13,Married-civ-spouse,White,Male
47,Farming-fishing,HS-grad,9,Married-civ-spouse,White,Male
65,Craft-repair,10th,6,Divorced,White,Male
46,Machine-op-inspct,HS-grad,9,Married-civ-spouse,White,Male
35,Craft-repair,Some-college,10,Married-civ-spouse,White,Male
40,Other-service,Some-college,10,Married-civ-spouse,White,Male
36,Exec-managerial,HS-grad,9,Separated,Black,Male
23,Prof-specialty,Assoc-voc,11,Never-married,White,Female
56,Craft-repair,HS-grad,9,Married-civ-spouse,White,Male
66,Prof-specialty,Prof-school,15,Married-civ-spouse,White,Male
38,Transport-moving,10th,6,Widowed,Black,Male
58,Handlers-cleaners,9th,5,Married-civ-spouse,White,Male
30,Craft-repair,Some-college,10,Never-married,White,Male
58,Farming-fishing,7th-8th,4,Married-civ-spouse,White,Male
34,Exec-managerial,Some-college,10,Married-civ-spouse,White,Male
